SP;PSDB;4540;SILVIO FRAN�A TORRES;SILVIO TORRES;Deputado Federal;Apto;Deferido
PE;PSC;2020;SILVIO SERAFIM COSTA;SILVIO COSTA;Deputado Federal;Apto;Deferido
RJ;PP;1125;SIMAO SESSIM;SIM�O SESSIM;Deputado Federal;Apto;Deferido
PA;PMDB;1588;SIMONE MARIA MORGADO FERREIRA;SIMONE MORGADO;Deputado Federal;Apto;Deferido
SP;PV;4311;SINVAL MALHEIROS PINTO JUNIOR;DR SINVAL MALHEIROS;Deputado Federal;Apto;Deferido
RJ;PMDB;1513;SORAYA ALENCAR DOS SANTOS;SORAYA SANTOS;Deputado Federal;Apto;Deferido
RJ;PSD;5577;S�STENES SILVA CAVALCANTE;S�STENES CAVALCANTE;Deputado Federal;Apto;Deferido
MG;PSB;4044;STEFANO AGUIAR DOS SANTOS;STEFANO AGUIAR;Deputado Federal;Apto;Deferido
MG;PSC;2010;TANIA RAQUEL DE QUEIROZ MUNIZ;RAQUEL MUNIZ;Deputado Federal;Apto;Deferido
MS;PSB;4040;TEREZA CRISTINA CORREA DA COSTA DIAS;TEREZA CRISTINA;Deputado Federal;Apto;Deferido
GO;PSD;5545;THIAGO MELLO PEIXOTO DA SILVEIRA;THIAGO PEIXOTO;Deputado Federal;Apto;Deferido
BA;PTC;3637;ULDURICO ALENCAR PINTO;ULDURICO JUNIOR;Deputado Federal;Apto;Deferido
SC;PMDB;1516;VALDIR COLATTO;VALDIR COLATTO;Deputado Federal;Apto;Deferido
PR;PSDB;4545;VALDIR LUIZ ROSSONI;VALDIR ROSSONI;Deputado Federal;Apto;Deferido
BA;PT;1310;VALMIR CARLOS DA ASSUN��O;VALMIR ASSUN��O;Deputado Federal;Apto;Deferido
SP;PT;1335;VALMIR PRASCIDELLI;VALMIR PRASCIDELLI;Deputado Federal;Apto;Deferido
MT;PROS;9090;VALTENIR LUIZ PEREIRA;VALTENIR PEREIRA;Deputado Federal;Apto;Deferido
MS;PT;1331;VANDER LUIZ DOS SANTOS LOUBET;VANDER LOUBET;Deputado Federal;Apto;Deferido
SP;PSDB;4551;VANDERLEI MACRIS;VANDERLEI MACRIS;Deputado Federal;Apto;Deferido
PB;PMDB;1510;VENEZIANO VITAL DO R�GO SEGUNDO NETO;VENEZIANO;Deputado Federal;Apto;Deferido
TO;PSB;4040;VICENTE ALVES DE OLIVEIRA JUNIOR;VICENTINHO JUNIOR;Deputado Federal;Apto;Deferido
SP;PT;1301;VICENTE CANDIDO DA SILVA;VICENTE C�NDIDO;Deputado Federal;Apto;Deferido
SP;PT;1390;VICENTE PAULO DA SILVA;VICENTINHO;Deputado Federal;Apto;Deferido
MT;PSC;2020;VICT�RIO GALLI FILHO;PROFESSOR VICT�RIO GALLI;Deputado Federal;Apto;Deferido
AP;PR;2222;VIN�CIUS DE AZEVEDO GURGEL;VIN�CIUS GURGEL;Deputado Federal;Apto;Deferido
SP;PRB;1085;VINICIUS RAPOZO DE CARVALHO;VINICIUS CARVALHO;Deputado Federal;Apto;Deferido
SP;PSDB;4510;VITOR LIPPI;VITOR LIPPI;Deputado Federal;Apto;Deferido
CE;PMDB;1590;VITOR PEREIRA VALIM;VITOR VALIM;Deputado Federal;Apto;Deferido
BA;PT;1322;WALDENOR ALVES PEREIRA FILHO;WALDENOR PEREIRA;Deputado Federal;Apto;Deferido
MA;PP;1111;WALDIR MARANH�O CARDOSO;WALDIR MARANH�O;Deputado Federal;Apto;Deferido
GO;PSDB;4500;WALDIR SOARES DE OLIVEIRA;DELEGADO WALDIR;Deputado Federal;Apto;Deferido
RN;PMDB;1511;WALTER PEREIRA ALVES;WALTER ALVES;Deputado Federal;Apto;Deferido
RJ;PTB;1456;WANDERLEY ALVES DE OLIVEIRA;DELEY;Deputado Federal;Apto;Deferido
RJ;PMDB;1516;WASHINGTON REIS DE OLIVEIRA;WASHINGTON REIS;Deputado Federal;Apto;Deferido
ES;PMDB;1515;WELINGTON COIMBRA;LELO COIMBRA;Deputado Federal;Apto;Deferido
MG;PT;1391;WELITON FERNANDES PRADO;WELITON PRADO;Deputado Federal;Apto;Deferido
MA;PDT;1212;WEVERTON ROCHA MARQUES DE SOUSA;WEVERTON ROCHA;Deputado Federal;Apto;Deferido
AC;PSDB;4545;WHERLES FERNANDES DA ROCHA;MAJOR ROCHA;Deputado Federal;Apto;Deferido
PA;SD;7777;WLADIMIR AFONSO DA COSTA RABELO;WLAD;Deputado Federal;Apto;Deferido
PE;PDT;1234;WOLNEY QUEIROZ MACIEL;WOLNEY QUEIROZ;Deputado Federal;Apto;Deferido
RN;PR;2222;ZENAIDE MAIA CALADO PEREIRA DOS SANTOS;DRA ZENAIDE MAIA;Deputado Federal;Apto;Deferido
